Date,gross,net,equity
2021-10-28,0.009648820645970169,0.009448820645970168,1.0768785328284913
2021-10-29,0.0,-0.0002,1.0766631571219256
2021-11-09,0.0,0.0,1.0766631571219256
2021-11-10,-0.0,-0.0,1.0766631571219256
2021-11-11,0.0003234157380851421,0.00012341573808514211,1.0767960343001308
2021-11-12,0.007546897173265066,0.007546897173265066,1.0849225032475736
2021-11-17,0.0,-0.0002,1.0847055187469241
2021-11-18,0.0,0.0,1.0847055187469241
2021-11-19,-0.0,-0.0,1.0847055187469241
2021-11-22,-0.0,-0.0,1.0847055187469241
2021-11-23,0.0,0.0,1.0847055187469241
2021-11-24,0.002669766524704853,0.002469766524704853,1.087384488126288
2021-11-26,-0.0,-0.0002,1.0871670112286627
2021-11-29,0.0,0.0,1.0871670112286627
2021-11-30,-0.0,-0.0,1.0871670112286627
2021-12-01,-0.0,-0.0,1.0871670112286627
2021-12-02,0.015316270319932546,0.015116270319932545,1.1036009216533083
2021-12-03,-0.00870128577810425,-0.00870128577810425,1.0939981746490235
2021-12-06,0.011843302054001859,0.011843302054001859,1.1069547254779186
2021-12-07,0.020684963881927754,0.020684963881927754,1.1298520439933586
2021-12-09,-0.0,-0.0002,1.12962607358456
2021-12-10,0.009413444692940809,0.009213444692940808,1.1400338209372354
2021-12-13,-0.0,-0.0002,1.139805814173048
2021-12-14,-0.0,-0.0,1.139805814173048
2021-12-15,0.0,0.0,1.139805814173048
2021-12-16,-0.0,-0.0,1.139805814173048
2021-12-17,-0.0,-0.0,1.139805814173048
2021-12-20,-0.0,-0.0,1.139805814173048
2021-12-21,0.01775903461642625,0.01755903461642625,1.1598197039201166
2021-12-22,0.0,-0.0002,1.1595877399793326
2021-12-28,0.0,0.0,1.1595877399793326
2021-12-29,0.0,0.0,1.1595877399793326
2021-12-30,-0.0,-0.0,1.1595877399793326
2021-12-31,-0.00252016299283353,-0.00272016299283353,1.1564334723220975
2022-01-03,0.005789787399640645,0.005789787399640645,1.1631289762686707
2022-01-04,-0.0,-0.0002,1.162896350473417
2022-01-05,-0.01920223491804829,-0.019402234918048288,1.140333562296191
2022-01-06,-0.0,-0.0002,1.1401054955837318
2022-01-07,-0.0,-0.0,1.1401054955837318
2022-01-10,-0.0,-0.0,1.1401054955837318
2022-01-11,0.009108504767636916,0.008908504767636915,1.1502621308267484
2022-01-12,0.0,-0.0002,1.150032078400583
2022-01-13,-0.0,-0.0,1.150032078400583
2022-01-14,0.0,0.0,1.150032078400583
2022-01-18,-0.0,-0.0,1.150032078400583
2022-01-19,-0.010383605354362113,-0.010583605354362114,1.1378605927379346
2022-01-20,-0.011067971368933338,-0.011067971368933338,1.1252667842756736
2022-01-21,-0.019630581934617086,-0.019630581934617086,1.103177142468647
2022-01-24,0.004246643615815726,0.004246643615815726,1.1078619426378253
2022-01-25,-0.012208857780899751,-0.012208857780899751,1.094336213739289
2022-01-26,-0.002508851798645906,-0.002508851798645906,1.0915906863611258
2022-01-27,-0.004937840554644968,-0.004937840554644968,1.0862005856009391
2022-01-28,0.024835215738430838,0.024835215738430838,1.1131766114795483
2022-01-31,0.01801113754821082,0.01801113754821082,1.1332261885443577
2022-02-03,-0.007356987601031761,-0.007356987601031761,1.1248890575260724
2022-02-04,0.004702287608721267,0.004702287608721267,1.1301786094024633
2022-02-07,-0.0,-0.0002,1.1299525736805829
2022-02-08,0.0,0.0,1.1299525736805829
2022-02-09,0.014636067484114612,0.014436067484114612,1.1462646452880847
2022-02-10,-0.0,-0.0002,1.1460353923590272
2022-02-11,-0.019718824709737626,-0.019918824709737624,1.1232077142674723
2022-02-14,-0.0032692390133229887,-0.0032692390133229887,1.1195356797879237
2022-02-15,0.016126803411248503,0.016126803411248503,1.1375902116077419
2022-02-16,0.0011209159307283834,0.0011209159307283834,1.1388653545985736
2022-02-17,-0.02136142984692513,-0.02136142984692513,1.1145375622212228
2022-02-18,-0.0,-0.0002,1.1143146547087786
2022-02-22,-0.0,-0.0,1.1143146547087786
2022-02-23,-0.0,-0.0,1.1143146547087786
2022-02-24,0.015049216073263594,0.014849216073263593,1.1308613537901533
2022-02-25,0.0,-0.0002,1.1306351815193953
2022-02-28,-0.0025586864723597946,-0.0027586864723597947,1.1275161135389637
2022-03-01,-0.015230454425738005,-0.015230454425738005,1.1103435307574234
2022-03-02,0.018396436415645034,0.018396436415645034,1.1307698949205252
2022-03-03,-0.004978514490965091,-0.004978514490965091,1.1251403406127163
2022-03-04,-0.008124547254052428,-0.008124547254052428,1.1159990847479677
2022-03-07,-0.02947932709870793,-0.02947932709870793,1.0831001826868236
2022-03-08,-0.007581628648596905,-0.007581628648596905,1.0748885193124647
2022-03-09,0.02681094718906918,0.02681094718906918,1.103707298637888
2022-03-10,-0.0,-0.0002,1.1034865571781605
2022-03-11,-0.012715032978886764,-0.012915032978886765,1.0892349919004463
2022-03-14,-0.007308416716977129,-0.007308416716977129,1.0812744086769246
2022-03-15,0.021990475394099596,0.021990475394099596,1.1050521469552042
2022-03-16,0.022174277349164884,0.022174277349164884,1.129555879747079
2022-03-21,0.02330153623535569,0.02330153623535569,1.1558762670088647
2022-03-22,0.0,-0.0002,1.155645091755463
2022-03-23,-0.0,-0.0,1.155645091755463
2022-03-24,0.015074407042517501,0.014874407042517501,1.1728346272469212
2022-03-25,0.0048835768240627075,0.0048835768240627075,1.1785622552510024
2022-03-30,0.013276181206527626,0.013276181206527626,1.1942090613148886
2022-03-31,-0.015391293393248962,-0.015391293393248962,1.1758286392793147
2022-04-01,0.0028341446696089623,0.0028341446696089623,1.1791611077497017
2022-04-04,0.00856662434827582,0.00856662434827582,1.1892625380058903
2022-04-05,-0.012631418298662767,-0.012631418298662767,1.1742404654214087
2022-04-06,-0.00999947102526677,-0.00999947102526677,1.1624986819107315
2022-04-07,0.005039103575892101,0.005039103575892101,1.1683566331757176
2022-04-08,-0.0026738422639573933,-0.0026738422639573933,1.1652326318305575
2022-04-11,-0.01709236673167802,-0.01709236673167802,1.1453160483595912
2022-04-12,-0.003705291180005954,-0.003705291180005954,1.141072318907285
2022-04-13,0.011453534215332795,0.011453534215332795,1.1541416297540588
2022-04-14,-0.012451713306851242,-0.012451713306851242,1.139770589064859
2022-04-18,0.00041107328289546885,0.00041107328289546885,1.1402391183026537
2022-04-19,0.016142713560627797,0.016142713560627797,1.1586456717800362
2022-04-20,-0.0007415252939674266,-0.0007415252939674266,1.1577865067076654
2022-04-21,-0.014953568899599534,-0.014953568899599534,1.1404734664085856
2022-04-22,-0.02743899448379805,-0.02743899448379805,1.1091800212548824
2022-04-25,0.005797530810672802,0.005797530810672802,1.1156105266026903
2022-04-26,-0.02896088209850123,-0.02896088209850123,1.083301461673903
2022-04-27,0.0028119517389639803,0.0028119517389639803,1.086347653102879
2022-04-28,0.025259272625661522,0.025259272625661522,1.1137880046388522
2022-04-29,-0.03695566624315538,-0.03695566624315538,1.0726272268737889
2022-05-02,0.006019382261440276,0.006019382261440276,1.0790837801763709
2022-05-03,0.004584080390147349,0.004584080390147349,1.0840303869724035
2022-05-05,-0.006172168236137865,-0.006172168236137865,1.0773395690509242
2022-05-06,-0.005969185093248952,-0.005969185093248952,1.0709087297549782
2022-05-09,-0.032017160971263836,-0.032017160971263836,1.0366212725688815
2022-05-10,0.002310544455410124,0.002310544455410124,1.0390164321025757
2022-05-11,-0.015886069882283582,-0.015886069882283582,1.022510544453353
2022-05-12,-0.0010439650029225866,-0.0010439650029225866,1.0214430792298246
2022-05-13,0.023907883372534577,0.023907883372534577,1.0458636212397339
2022-05-16,-0.004057711591794466,-0.004057711591794466,1.0416198083003934
2022-05-17,0.020570634571150492,0.020570634571150492,1.0630465887390126
2022-05-18,-0.0403117110605028,-0.0403117110605028,1.0201933618099124
2022-05-19,-0.006124577345160476,-0.006124577345160476,1.0139451086584883
2022-05-20,0.0004363956975994565,0.0004363956975994565,1.014387589941509
2022-05-23,0.018710081553114932,0.018710081553114932,1.0333668644757823
2022-05-24,-0.0076337259331857865,-0.0076337259331857865,1.0254784250439386
2022-05-25,0.00883491331087316,0.00883491331087316,1.0345384380313725
2022-05-26,0.019981429364361647,0.019981429364361647,1.0552099947556133
2022-05-31,0.018800307740801436,0.018800307740801436,1.0750482673881883
2022-06-01,-0.00808832671459725,-0.00808832671459725,1.066352925767591
2022-06-02,0.019043384562218213,0.019043384562218213,1.0866598946120298
2022-06-03,-0.016411374016665148,-0.016411374016665148,1.0688263126526418
2022-06-06,0.0030446865692836944,0.0030446865692836944,1.0720805537716724
2022-06-07,0.009592266566531338,0.009592266566531338,1.082364236224245
2022-06-08,-0.010872030988720804,-0.010872030988720804,1.0705967387069317
2022-06-09,-0.023783037856486833,-0.023783037856486833,1.0451346959412335
2022-06-10,-0.028995743668564167,-0.028995743668564167,1.0148302381985987
2022-06-13,-0.037968028248511865,-0.037968028248511865,0.9762991350472303
2022-06-14,-0.0030134202769089846,-0.0030134202769089846,0.9733571354373503
2022-06-15,0.014256206180027986,0.014256206180027986,0.9872335154469466
2022-06-16,-0.033095836343906226,-0.033095836343906226,0.9545601965864953
2022-06-17,0.002155657597575633,0.002155657597575633,0.9566179015266102
2022-06-21,0.02517358406553294,0.02517358406553294,0.980699402689284
2022-06-22,-0.0018130156595960178,-0.0018130156595960178,0.9789213793148519
2022-06-23,0.009802625575352053,0.009802625575352053,0.9885173790639826
2022-06-24,0.03179385441502247,0.03179385441502247,1.0199461567006625
2022-06-27,-0.003819651609858199,-0.003819651609858199,1.016050317721252
2022-06-28,-0.02043293278796654,-0.02043293278796654,0.9952894298700617
2022-06-29,-0.0008142441986044302,-0.0008142441986044302,0.9944790212258577
2022-06-30,-0.008124479821568165,-0.008124479821568165,0.9863993964849354
2022-07-01,0.010576638969391539,0.010576638969391539,0.9968321867811822
2022-07-05,0.0018885316572143651,0.0018885316572143651,0.9987147359228488
2022-07-08,0.01756746262261122,0.01756746262261122,1.0162596197168245
2022-07-11,-0.011423875661071392,-0.011423875661071392,1.0046499961818118
2022-07-12,-0.008848719897320834,-0.008848719897320834,0.9957601297707546
2022-07-13,-0.005251643669642703,-0.005251643669642703,0.9905307523887614
2022-07-14,-0.002428592355370518,-0.002428592355370518,0.9881251569757507
2022-07-15,0.01910529457051524,0.01910529457051524,1.0070035791723089
2022-07-18,-0.008256979308885692,-0.008256979308885692,0.9986887714551093
2022-07-19,0.027019022083057953,0.027019022083057953,1.025672365425157
2022-07-20,0.0,-0.0002,1.025467230952072
2022-07-22,0.000810517493702978,0.000610517493702978,1.0260932966357874
2022-07-25,0.0012149936716723264,0.0012149936716723264,1.0273399934977452
2022-07-26,-0.011830965178842301,-0.011830965178842301,1.0151855698078414
2022-07-27,0.02596643247654229,0.02596643247654229,1.0415463173574169
2022-07-28,0.012542201177763612,0.012542201177763612,1.0546096008056725
2022-08-01,0.011574504543189645,0.011574504543189645,1.0668161844214892
2022-08-02,-0.0,-0.0002,1.0666028211846048
2022-08-03,0.015659550014855306,0.015459550014855305,1.083092020844694
2022-08-04,-0.0,-0.0002,1.082875402440525
2022-08-05,-0.0,-0.0,1.082875402440525
2022-08-08,-0.0011609060766517576,-0.0013609060766517577,1.0814017107250868
2022-08-09,-0.003970981113447292,-0.003970981113447292,1.0771074849557478
2022-08-10,0.021003925103312726,0.021003925103312726,1.0997309698979758
2022-08-11,0.0,-0.0002,1.0995110237039962
2022-08-17,0.01585752487196257,0.01565752487196257,1.1167266449046387
2022-08-18,0.002906418720521664,0.002906418720521664,1.119972320131095
2022-08-19,-0.01343804205437138,-0.01343804205437138,1.1049220849934414
2022-08-22,-0.020822633735580243,-0.020822633735580243,1.0819146971112692
2022-08-23,-0.00241904435851914,-0.00241904435851914,1.0792974974668232
2022-08-24,0.00320102720303983,0.00320102720303983,1.0827523581163874
2022-08-25,0.014117490688025924,0.014117490688025924,1.0980381044495335
2022-08-26,-0.03384883486222057,-0.03384883486222057,1.0608707939795956
2022-08-29,-0.006612200216042363,-0.006612200216042363,1.0538561038864507
2022-08-30,-0.01097806369833676,-0.01097806369833676,1.0422868044491043
2022-08-31,-0.0076089837887231004,-0.0076089837887231004,1.034356061050851
2022-09-01,0.003137870360771844,0.003137870360771844,1.0376017362773073
2022-09-02,-0.01054433842274538,-0.01054433842274538,1.0266609124219712
2022-09-06,-0.0037732190502952623,-0.0037732190502952623,1.022787095909027
2022-09-07,0.01796501570216802,0.01796501570216802,1.0411614821470077
2022-09-08,0.006536293974535257,0.006536293974535257,1.0479668196692833
2022-09-13,-0.018182838963823333,-0.018182838963823333,1.0289118077478066
2022-09-14,0.0038159741975813954,0.0038159741975813954,1.032838108657759
2022-09-15,-0.011353345227013478,-0.011353345227013478,1.0211119410465517
2022-09-16,-0.00762894318458518,-0.00762894318458518,1.013321936063206
2022-09-19,0.007754891106407369,0.007754891106407369,1.02118013733311
2022-09-20,-0.011478619458999972,-0.011478619458999972,1.0094583991375738
2022-09-21,-0.017443610143033528,-0.017443610143033528,0.9918498003674073
2022-09-22,-0.00839977283336446,-0.00839977283336446,0.9835184873595032
2022-09-23,-0.016754824760720655,-0.016754824760720655,0.9670398074548656
2022-09-26,-0.009892769705015403,-0.009892769705015403,0.9574731053441322
2022-09-27,-0.002552762785700824,-0.002552762785700824,0.9550289036325003
2022-09-28,0.019676283964425334,0.019676283964425334,0.9738203235346071
2022-09-29,-0.020889000532002155,-0.020889000532002155,0.9534781902782182
2022-09-30,-0.015463493725811461,-0.015463493725811461,0.938734086265153
2022-10-03,0.026401247250584126,0.026401247250584126,0.9635178369791905
2022-10-04,0.030986730344129798,0.030986730344129798,0.9933741043754238
2022-10-05,-0.0023281661835986567,-0.0023281661835986567,0.9910613643779543
2022-10-06,-0.010315970662746254,-0.010315970662746254,0.9808376044180501
2022-10-07,-0.02789392863466411,-0.02789392863466411,0.9534781902782181
2022-10-10,-0.007635330112546357,-0.007635330112546357,0.9461980695403306
2022-10-11,-0.006332885108379482,-0.006332885108379482,0.9402059058761613
2022-10-12,-0.0032985786573987985,-0.0032985786573987985,0.9371045627414779
2022-10-13,0.026391238367849512,0.026391238367849512,0.9618359126323877
2022-10-14,-0.022788628885175743,-0.022788628885175743,0.9399169909709738
2022-10-17,0.025696792080053044,0.025696792080053044,0.964069842460464
2022-10-18,0.011749775043040867,0.011749775043040867,0.9753974462351543
2022-10-19,-0.007086662074118233,-0.007086662074118233,0.9684851341457279
2022-10-20,-0.008385302817799034,-0.008385302817799034,0.9603640930213793
2022-10-21,0.024301467584018077,0.024301467584018077,0.9837023498967933
2022-10-24,0.012236318537300006,0.012236318537300006,0.995739245196021
2022-10-26,0.008314253606892974,0.008314253606892974,1.0040180738069169
2022-10-27,-0.005339975173011102,-0.005339975173011102,0.9986566422195335
2022-10-28,0.023790760145269374,0.023790760145269374,1.0224154428620587
2022-10-31,-0.0,-0.0002,1.0222109597734863
2022-11-01,-0.004375847652722364,-0.004575847652722364,1.0175334781526197
2022-11-02,-0.025096182170295855,-0.025096182170295855,0.9919972726205268
2022-11-03,-0.010296902344798076,-0.010296902344798076,0.9817827735780472
2022-11-04,0.01439304230008931,0.01439304230008931,0.995913614567655
2022-11-07,0.009566014422023983,0.009566014422023983,1.0054405385676992
2022-11-09,-0.015318056370166255,-0.015318056370166255,0.9900391437210688
2022-11-10,0.054954089615662616,0.054954089615662616,1.0444458435481303
2022-11-11,0.0,-0.0002,1.0442369543794208
2022-11-14,-0.0,-0.0,1.0442369543794208
2022-11-15,0.0,0.0,1.0442369543794208
2022-11-16,-0.0,-0.0,1.0442369543794208
2022-11-17,-0.0,-0.0,1.0442369543794208
2022-11-18,0.004540392441352736,0.004340392441352737,1.0487693525631905
2022-11-21,-0.0036361466946113197,-0.0036361466946113197,1.044955873348458
2022-11-22,0.01345702694201778,0.01345702694201778,1.059017872689328
2022-11-23,0.006301776448913499,0.006301776448913499,1.0656915665784201
2022-11-25,-0.0002237838450347418,-0.0002237838450347418,1.06545308202203
2022-11-28,-0.015957020090597407,-0.015957020090597407,1.0484516257866157
2022-11-29,-0.0017176230859465846,-0.0017176230859465846,1.0466507810696664
2022-11-30,0.031500704805550894,0.031500704805550894,1.0796210183586412
2022-12-01,-0.0,-0.0002,1.0794050941549695
2022-12-02,-0.0,-0.0,1.0794050941549695
2022-12-05,-0.0,-0.0,1.0794050941549695
2022-12-06,-0.014414846580538487,-0.014614846580538488,1.063629754305643
2022-12-07,-0.0017010990934630543,-0.0017010990934630543,1.0618204146948134
2022-12-08,0.007833876556086805,0.007833876556086805,1.0701385847482654
2022-12-09,-0.0074701925401921,-0.0074701925401921,1.0621444434755072
2022-12-12,0.014416979667663421,0.014416979667663421,1.0774573583212153
2022-12-13,0.007569937150200712,0.007569937150200712,1.0856136428057281
2022-12-14,-0.006393366302993142,-0.006393366302993142,1.0786729171237444
2022-12-15,-0.0244618333759683,-0.0244618333759683,1.0522865999578936
2022-12-16,-0.011806147367788733,-0.011806147367788733,1.0398631492856414
2022-12-19,-0.008479711468142082,-0.008479711468142082,1.0310454098133457
2022-12-20,0.0013684537305793665,0.0013684537305793665,1.0324563477508015
2022-12-21,0.014952565931483752,0.014952565931483752,1.0478942193619243
2022-12-22,-0.014266198284191178,-0.014266198284191178,1.0329447526476494
2022-12-23,0.005752252084096021,0.005752252084096021,1.0388865112538228
2022-12-27,-0.003943432089566046,-0.003943432089566046,1.0347897328479272
2022-12-28,-0.012427878550466787,-0.012427878550466787,1.0219294917228232
2022-12-29,0.018000441199642836,0.018000441199642836,1.0403246734487608
2022-12-30,-0.0026343185893439314,-0.0026343185893439314,1.0375841268225416
2023-01-03,-0.004209852654329382,-0.004209852654329382,1.0332160505321477
2023-01-04,0.007720187425669822,0.007720187425669822,1.0411926720934663
2023-01-05,-0.011413287521045645,-0.011413287521045645,1.0293092407620579
2023-01-06,0.022931915374702516,0.022931915374702516,1.0529132731656128
2023-01-09,-0.0005667140641253399,-0.0005667140641253399,1.0523165724054055
2023-01-10,0.007012697006651969,0.007012697006651969,1.0596961496827633
2023-01-11,0.012647892302950714,0.012647892302950714,1.0730990724578024
2023-01-17,0.0056887467542523495,0.0056887467542523495,1.079203661323238
2023-01-18,-0.01578796965879392,-0.01578796965879392,1.0621652266626076
2023-01-19,-0.007279905102579809,-0.007279905102579809,1.0544327646092437
2023-01-20,0.018629247936364113,0.018629247936364113,1.0740760540133751
