Date,gross,net,equity
2021-10-12,-0.0008157167624123505,-0.0008403623016724467,1.0174398953179522
2021-10-13,0.0,-6.627565809644465e-05,1.0173724638193165
2021-10-14,0.0,0.0,1.0173724638193165
2021-10-22,0.004591094008199379,0.004552834990079347,1.0220043927705362
2021-10-25,0.0,-3.825901812003231e-05,1.0219652918859545
2021-10-26,0.00023530556035421694,0.00018301507353431129,1.0221523269389985
2021-10-27,-0.0006014359966225418,-0.0006265745527263601,1.0215118723019285
2021-10-28,0.0,-2.7151930716087304e-05,1.0214841362823461
2021-10-29,0.00035983140758511623,0.00032436501770099206,1.0218154700022926
2021-11-09,0.0,-3.546638988412418e-05,1.0217792298964439
2021-11-10,-0.0,-0.0,1.0217792298964439
2021-11-11,0.0,0.0,1.0217792298964439
2021-11-12,0.0,0.0,1.0217792298964439
2021-11-17,0.0004750233068631951,0.0004239981686475963,1.0222124624186821
2021-11-18,0.0,-5.102513821559879e-05,1.0221603038865015
2021-11-19,-0.0,-0.0,1.0221603038865015
2021-11-22,-0.0,-0.0,1.0221603038865015
2021-11-23,0.0,0.0,1.0221603038865015
2021-11-24,0.0,0.0,1.0221603038865015
2021-11-26,-0.0,-0.0,1.0221603038865015
2021-11-29,0.0,0.0,1.0221603038865015
2021-11-30,-0.0,-0.0,1.0221603038865015
2021-12-01,-0.0,-0.0,1.0221603038865015
2021-12-02,0.0,0.0,1.0221603038865015
2021-12-03,-0.001290306093464076,-0.0013199629593036476,1.0208110901469007
2021-12-06,0.0025861109362004947,0.002572096734788143,1.0234367150187031
2021-12-07,0.0035071737710981846,0.0034974134210906858,1.0270160963214465
2021-12-09,-0.0011068167894223199,-0.0011266148354130297,1.0258590447511229
2021-12-10,0.0,-5.370876323513457e-05,1.0258039471305758
2021-12-13,-0.0012445401598104886,-0.0012726391325977033,1.0244984688850842
2021-12-14,-0.00123373725028102,-0.0012415025511343402,1.0232265514223302
2021-12-15,0.0,-3.5864273640534894e-05,1.0231898541452937
2021-12-16,-0.0,-0.0,1.0231898541452937
2021-12-17,-0.0,-0.0,1.0231898541452937
2021-12-20,-0.0,-0.0,1.0231898541452937
2021-12-21,0.0,0.0,1.0231898541452937
2021-12-22,0.0019793780756344045,0.0019397859320561266,1.0251746234301875
2021-12-28,0.0,-3.959214357827787e-05,1.0251340345693039
2021-12-29,0.0,0.0,1.0251340345693039
2021-12-30,-0.0,-0.0,1.0251340345693039
2021-12-31,-0.0,-0.0,1.0251340345693039
2022-01-03,0.0014518390303579433,0.0014016896620010976,1.026570954347725
2022-01-04,-3.940351888293305e-05,-6.602358531685362e-05,1.0265031764527368
2022-01-05,-0.002699072470914171,-0.002703655236823352,1.0237278657641045
2022-01-06,-0.00021916418218002765,-0.00023771383834275087,1.0234845114837152
2022-01-07,-0.0,-4.66617239948289e-05,1.0234367539319273
2022-01-10,-0.0,-0.0,1.0234367539319273
2022-01-11,0.0,0.0,1.0234367539319273
2022-01-12,0.0005587956523368572,0.0005174547275849488,1.0239663361186337
2022-01-13,-0.0025731974231153463,-0.0025771877874557355,1.021327382582423
2022-01-14,7.175853424465017e-05,6.94941287535068e-05,1.0213983588390476
2022-01-18,-0.0,-3.5086154920376016e-05,1.0213625218979938
2022-01-19,-0.0,-0.0,1.0213625218979938
2022-01-20,-0.004647183026038687,-0.004731157292654605,1.016530295154072
2022-01-21,-0.009639958412364183,-0.009654198545725664,1.0067165098569095
2022-01-24,0.001776294237505701,0.0017617347866633341,1.0084900773526329
2022-01-25,-0.004898155582051335,-0.004901573541893039,1.0035468890722195
2022-01-26,-0.0013837580137414985,-0.0014138375832632522,1.0021280367638823
2022-01-27,-0.003584400678542226,-0.003619260655207513,0.9985010741889424
2022-01-28,0.01670036264942376,0.01668967465646655,1.0151657322612884
2022-01-31,0.00836553916385069,0.008323943954107061,1.0236159149207613
2022-02-03,-0.0021922270073230442,-0.0022255239869666374,1.0213378331486644
2022-02-04,0.0014964875291375089,0.0014924335666656819,1.022862112013761
2022-02-07,-0.000936693562371084,-0.0009419723021200907,1.021898604235356
2022-02-08,0.0010751705945756624,0.0010429338236650207,1.022964376854069
2022-02-09,0.0017589921560459668,0.0017568937516816,1.0247616165759568
2022-02-10,-0.0035915464581682053,-0.0036074929215445077,1.0210647962978885
2022-02-11,-0.0,-3.9982863960048e-05,1.0210239712030438
2022-02-14,-0.0,-0.0,1.0210239712030438
2022-02-15,0.004179035319142209,0.004127208119261701,1.0252379496269537
2022-02-16,0.0002802225431270334,0.0002783941942656093,1.0255233699198707
2022-02-17,-0.003910324954774971,-0.003923712727015189,1.0214995108214646
2022-02-18,-0.002241076066826572,-0.0022736861772996706,1.0191769415035916
2022-02-22,-0.0,-6.922118925196461e-05,1.0191063928636426
2022-02-23,-0.0,-0.0,1.0191063928636426
2022-02-24,0.0,0.0,1.0191063928636426
2022-02-25,0.0027084848606116598,0.0026839336092272124,1.0218416067628278
2022-02-28,-0.0,-2.4551251384447312e-05,1.021816519272665
2022-03-01,-0.002139132860503565,-0.002167223470085878,1.0196020145299758
2022-03-02,0.0026770505149524854,0.0026760366349279923,1.0223305068739046
2022-03-03,-0.0010676670682129839,-0.0010814554606816819,1.0212249019646242
2022-03-04,-0.0011197776383483377,-0.0011351054756099264,1.020065703986575
2022-03-07,-0.010027493871954158,-0.010067959682503746,1.0097957236053334
2022-03-08,-0.002239817134832803,-0.002248763798736899,1.0075249315379704
2022-03-09,0.011077611754709142,0.011054060486255811,1.018662173072602
2022-03-10,-0.0013292638959889348,-0.0013530219029894697,1.017283900840688
2022-03-11,-0.0,-5.887745291220328e-05,1.0172240057557178
2022-03-14,-0.002292831744128022,-0.0023555786763573873,1.0148278545786809
2022-03-15,0.007303438759727307,0.007299761560644773,1.0222358559422058
2022-03-16,0.0025758290220383156,0.002532637397594934,1.0248248087001275
2022-03-21,0.005221341879637078,0.005199758526708008,1.030153650237548
2022-03-22,0.0010414070363697098,0.0010143907236590053,1.0311986285442925
2022-03-23,-0.0011049000804518514,-0.0011055407888129714,1.0300585963990687
2022-03-24,0.0,-1.7158838725763206e-05,1.030040921789735
2022-03-25,0.0013531382633949858,0.0012977207790176545,1.0313776272971802
2022-03-30,0.0016702599607535153,0.001640004225799978,1.0330690909643432
2022-03-31,-0.00392892200232964,-0.003954814534629935,1.0289834943081204
2022-04-01,0.00032167030875107085,0.000293317372520079,1.0292853130430375
2022-04-04,0.002026552981568972,0.002001941191384266,1.0313458817089052
2022-04-05,-0.0023575334795527306,-0.0023675177077064806,1.0289041520711892
2022-04-06,-0.0014519339028526272,-0.0014602221831933417,1.0274017234039552
2022-04-07,0.001409571687720253,0.0013826645798021555,1.0288222753761334
2022-04-08,-0.0008173050019538023,-0.000822490636951928,1.027976078687549
2022-04-11,-0.0053930864122708425,-0.005395058241240871,1.0224300878724273
2022-04-12,-0.000966380451145552,-0.000977321414881553,1.0214308450523302
2022-04-13,0.004152952515472359,0.004132598010815887,1.0256520081307794
2022-04-14,-0.0014676567138393552,-0.0015166020201737359,1.0240965022232529
2022-04-18,0.00010789262028445079,7.899162668555145e-05,1.0241773972718464
2022-04-19,0.004155469690429566,0.004154479653667691,1.0284323214305586
2022-04-20,-0.00022968440821068863,-0.0002401431755006062,1.0281853504271028
2022-04-21,-0.006990657943609286,-0.007022213868324979,1.020965213000125
2022-04-22,-0.0124828504871668,-0.012485364081832996,1.0082180906009324
2022-04-25,0.001793470719739266,0.001764356183289425,1.0099969464231884
2022-04-26,-0.009030274454864472,-0.00903076552499245,1.0008759008190822
2022-04-27,0.0007744401138550512,0.000767160118380733,1.001643732893639
2022-04-28,0.009390456542422747,0.009371186483203961,1.0110303231043178
2022-04-29,-0.015371394991869519,-0.015380231373946592,0.9954804428088975
2022-05-02,0.001415109908476552,0.0013789411037783482,0.9968531517094942
2022-05-03,0.0012582311438082629,0.0012503560531318366,0.9980995730818177
2022-05-05,-0.0012487304227645078,-0.001263162415057273,0.996838811214616
2022-05-06,-0.0015641878839546,-0.0015761359180761745,0.9952676577597284
2022-05-09,-0.010350350954041573,-0.010362595031800271,0.9849541020741159
2022-05-10,0.0006555251820062803,0.0006476103891106047,0.9855919685834162
2022-05-11,-0.003829509928694342,-0.00383803806952102,0.981809229086979
2022-05-12,-0.0002505817794544281,-0.0002507841782936547,0.9815630068662213
2022-05-13,0.0037604753671031657,0.0037439241912881048,0.9852379043529012
2022-05-16,-0.0004383496268992431,-0.0004482005371350107,0.9847963201949644
2022-05-17,0.005176792813151536,0.0051480675980728734,0.9898661182216615
2022-05-18,-0.01068206759216485,-0.010684732673164202,0.9792896633662403
2022-05-19,-0.0015473003961834675,-0.0015497725782397883,0.9777719870998017
2022-05-20,9.04154669598555e-05,8.129602654575906e-05,0.9778514760772207
2022-05-23,0.0032945174710066988,0.003288328004659929,0.9810669724704033
2022-05-24,-0.0017444136684789298,-0.0017548978943339737,0.9793453001062143
2022-05-25,0.002011035823099273,0.0020108584172702474,0.9813146248463469
2022-05-26,0.005836686633262651,0.005823788757264795,0.9870295939258665
2022-05-31,0.00575275405902043,0.005749976902252247,0.9927049912927797
2022-06-01,-0.001351038333187225,-0.001378829729198296,0.9913362201384616
2022-06-02,0.00623771110427733,0.006205607417871409,0.9974880635397574
2022-06-03,-0.004983030484754341,-0.004987814741183635,0.9925127778722791
2022-06-06,0.0005149657267551741,0.0004880672212887745,0.9929971908258689
2022-06-07,0.003216572119564289,0.0031833342224222515,0.9961582327661941
2022-06-08,-0.003965381365071833,-0.003971260853552612,0.9922022285724655
2022-06-09,-0.009464125503899112,-0.009470767244638627,0.9828053122060441
2022-06-10,-0.009741126805803095,-0.009753523204323496,0.97321949778811
2022-06-13,-0.012362597035083063,-0.012364666992017164,0.9611859627878218
2022-06-14,-0.0008068159162371004,-0.0008183870310162326,0.9603993406614814
2022-06-15,0.0023695121581410496,0.002349204292636612,0.9626555149152086
2022-06-16,-0.0047213618699920015,-0.0047260722481916135,0.9581059354015992
2022-06-17,0.0002504166189310132,0.00024511859547327334,0.9583407849827994
2022-06-21,0.0061994455067887685,0.006173425189239603,0.9642570301246879
2022-06-22,-0.0002449125896460599,-0.00026714538394601863,0.9639994333101526
2022-06-23,0.0017595283862695931,0.0017506495858977322,0.9656870585188826
2022-06-24,0.006208735657439178,0.006205579316779678,0.9716797061557092
2022-06-27,-0.000909289053199173,-0.0009178430396581229,0.9707878567006372
2022-06-28,-0.0020319197028498097,-0.002059641111320664,0.9687883821206057
2022-06-29,-0.00016758741260677608,-0.00018886265788256397,0.9686054141718327
2022-06-30,-0.00267049048371768,-0.0026950672821023686,0.965994957410831
2022-07-01,0.0021601421317557295,0.0021352498227407003,0.9680575979724109
2022-07-05,0.0005519741946498554,0.0005343698187908839,0.9685748987356186
2022-07-08,0.0029810321189134856,0.0029565176026931437,0.9714385074732572
2022-07-11,-0.0029021543031287483,-0.0029190260686520362,0.9686028531458504
2022-07-12,-0.0021421717178091624,-0.002144565894730033,0.9665256205014556
2022-07-13,-0.0018100485912227286,-0.0018305664796285988,0.9647563310988634
2022-07-14,-0.0003911470953200293,-0.00042786676851821776,0.9643435439250686
2022-07-15,0.0017221509500397766,0.0017079651169337768,0.9659906090588329
2022-07-18,-0.0009706539424800958,-0.0009761365802104631,0.9650476702891908
2022-07-19,0.010402046307515803,0.010348559725486463,0.97503452374312
2022-07-20,0.0025156137248995877,0.0025136673072079373,0.9774854361488522
2022-07-22,0.0001065672444530956,5.391684388670879e-05,0.9775381390785145
2022-07-25,0.0004028837595193597,0.00036285857036067994,0.9778928471701337
2022-07-26,-0.005721643246363538,-0.005752046455585224,0.9722679620846265
2022-07-27,0.012260463275296804,0.012258174270917263,0.9841861922018895
2022-07-28,0.00385623770745348,0.0038232966470180883,0.9879490279705766
2022-08-01,0.003490159175529837,0.003488975897726822,0.9913959583173485
2022-08-02,-0.0,-6.030853170829961e-05,0.9913361686827608
2022-08-03,0.0,0.0,0.9913361686827608
2022-08-04,-0.00017981691598988885,-0.00023304461355843454,0.9911051431284236
2022-08-05,-0.0,-5.3227697568545676e-05,0.9910523888836065
2022-08-08,-0.00023356952437660685,-0.0002738006726173314,0.9907810380729312
2022-08-09,-0.0007767854118168209,-0.0007778919478722047,0.9900103174813097
2022-08-10,0.005510044770625181,0.0054967027704697375,0.9954521099362029
2022-08-11,0.0,-3.23912141942333e-06,0.9954488855459517
2022-08-17,0.0,-4.9227490921360964e-05,0.9953998820949758
2022-08-18,0.0006060656419150193,0.0005643592460811117,0.9959616452219842
2022-08-19,-0.005024743093762629,-0.005057820964877804,0.9909242495325662
2022-08-22,-0.007417894876584016,-0.0074214302433038,0.9835701743382621
2022-08-23,-0.0009212555765842206,-0.0009261638628477974,0.982659227186215
2022-08-24,0.0014211191106304306,0.0014084891641597897,0.9840432920597684
2022-08-25,0.007741660012102607,0.00772077301307822,0.9916408669528041
2022-08-26,-0.0076089136434009386,-0.007673629874025545,0.9840313819718505
2022-08-29,-0.002132333521610158,-0.0021518717852569676,0.9819138726051778
2022-08-30,-0.0035580339734576256,-0.0035583613956622307,0.9784198681870343
2022-08-31,-0.002628011391807155,-0.0026322614503258997,0.9758444112857726
2022-09-01,0.0012944390284436664,0.0012810126269052308,0.9770944802985245
2022-09-02,-0.0032892277521612617,-0.0033093402387344675,0.9738609422178274
2022-09-06,-0.0010232716390922373,-0.0010314205488059414,0.9728564820303445
2022-09-07,0.005154493996446052,0.005151348967274935,0.9778680052643582
2022-09-08,0.0018240982311067769,0.0018225296808440084,0.9796501987279003
2022-09-13,-0.009006868903511529,-0.00905012505722573,0.9707842419170768
2022-09-14,0.0013621073832046264,0.0013344304229814,0.9720796859436419
2022-09-15,-0.0038726227539154527,-0.003875796174087831,0.9683121032159531
2022-09-16,-0.0025348632429181444,-0.002536628869886968,0.9658558547798746
2022-09-19,0.0033537457869112393,0.003333705517790102,0.969075733772344
2022-09-20,-0.004208749892967006,-0.004221912405136578,0.9649843809104137
2022-09-21,-0.005098028993523976,-0.0051129115911415874,0.9600505010839863
2022-09-22,-0.002304970617528391,-0.002308539325353565,0.9578341867479084
2022-09-23,-0.006315069464060871,-0.00633556982452548,0.9517657613774495
2022-09-26,-0.002637994691512204,-0.0026600440851326703,0.9492340224934657
2022-09-27,-0.0007529777199824928,-0.0007586361685300056,0.9485138992316029
2022-09-28,0.0038536601780470242,0.003833839118356267,0.9521503489227817
2022-09-29,-0.0023285596681229055,-0.0023454353298677866,0.9499171418550724
2022-09-30,-0.004498971584735778,-0.004534866116547091,0.9456093947949465
2022-10-03,0.006708199790630569,0.006700828140713715,0.9519457608377118
2022-10-04,0.0069039228358202444,0.006897666426083388,0.9585119651516945
2022-10-05,-0.0003719827564940005,-0.000384589807354386,0.9581433312196699
2022-10-06,-0.0008686409721540443,-0.0008837537023521382,0.9572965685033205
2022-10-07,-0.0046371502129075835,-0.0046535574567867265,0.9528417339186055
2022-10-10,-0.0026637795071494195,-0.0027003078497878676,0.9502687679048996
2022-10-11,-0.0022577512946423883,-0.0022592740801774696,0.9481218503083698
2022-10-12,-0.0011441054142655065,-0.0011460315661472457,0.9470352727393625
2022-10-13,0.00634254231014723,0.006321234658821796,0.9530217049285292
2022-10-14,-0.0030021950747479245,-0.003023912772095446,0.9501398504229116
2022-10-17,0.004043097706135219,0.004037977972800248,0.953976494209999
2022-10-18,0.0037399233922313026,0.003707731631624009,0.9575135830334073
2022-10-19,-0.001359897883621895,-0.0013851778235614146,0.9561872564524306
2022-10-20,-0.0020035857783308754,-0.0020129942722258943,0.9542624569820165
2022-10-21,0.00846267464390739,0.008440815744135641,0.9623172105529478
2022-10-24,0.003594551426352499,0.003583656262950711,0.9657658246514912
2022-10-26,0.0021886859407491566,0.0021825847815347224,0.9678736904429018
2022-10-27,-0.001197041337351503,-0.0012048587331113352,0.966707539374423
2022-10-28,0.005787070305268291,0.005783253963920827,0.9722982545834623
2022-10-31,-0.0023579502482206894,-0.002374587652194395,0.9699894471538782
2022-11-01,-0.0,-6.528695891963231e-05,0.9699261194926895
2022-11-02,-0.006965576072069638,-0.007021087113747636,0.9631161837138321
2022-11-03,-0.003283669176883937,-0.003291937883074342,0.9599456650628625
2022-11-04,0.00201925213765886,0.0019835307814330652,0.9618497468380179
2022-11-07,0.0011806588427332745,0.0011772859916793328,0.9629821190710708
2022-11-09,-0.0020208203164393188,-0.0020225198712265384,0.9610344685996136
2022-11-10,0.016863472400344463,0.01682848474285953,0.9772072224918043
2022-11-11,0.0017594763180467554,0.0017344618185282641,0.9789021511080063
2022-11-14,-0.0,-3.635825334232925e-05,0.9788665599355989
2022-11-15,0.0,0.0,0.9788665599355989
2022-11-16,-0.0,-0.0,0.9788665599355989
2022-11-17,-0.0,-0.0,0.9788665599355989
2022-11-18,0.0,0.0,0.9788665599355989
2022-11-21,-0.0008541319594021867,-0.0009011130611780803,0.9779844904932904
2022-11-22,0.002653871302080295,0.002646332606626825,0.9805725627392581
2022-11-23,0.0019284248523952943,0.0019066639026444562,0.9824421850485565
2022-11-25,-4.318899943732055e-05,-6.576622350209149e-05,0.9823775735362368
2022-11-28,-0.002825839277567884,-0.00282904779753509,0.9795983804254762
2022-11-29,-0.0003612724887984363,-0.00036792340241443417,0.9792379632563504
2022-11-30,0.006953286208103291,0.006951207872596515,0.9860448498956834
2022-12-01,-0.00010247131577391784,-0.00011876422682826395,0.9859277430414676
2022-12-02,-0.0,-2.7853950109712784e-05,0.985900281059301
2022-12-05,-0.0,-0.0,0.985900281059301
2022-12-06,-0.0,-0.0,0.985900281059301
2022-12-07,-0.0002151533988205417,-0.00024044561157337608,0.9856632256632715
2022-12-08,0.002211148900960656,0.002179990167459991,0.9878119618036443
2022-12-09,-0.002211400341929293,-0.0022141547346487453,0.9856247932714741
2022-12-12,0.005927423042103571,0.00590440280031249,0.9914443190609237
2022-12-13,0.003108857231429973,0.003108770343002651,0.9945264917567587
2022-12-14,-0.0007565802766106842,-0.0008150518853530552,0.9937159010646188
2022-12-15,-0.004739748326319599,-0.004754833687050178,0.9889909472228793
2022-12-16,-0.0031660969077859425,-0.0031809791899462705,0.985844987600718
2022-12-19,-0.003883097019090935,-0.00392104700880197,0.9819794430609438
2022-12-20,0.0005023888012223802,0.0004842239244129369,0.9824549410005555
2022-12-21,0.005859898642584065,0.005854936884567758,0.9882071526720455
